id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,bps_kode_desa_kelurahan,bps_desa_kelurahan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,kemendagri_kode_desa_kelurahan,kemendagri_nama_desa_kelurahan,agama,jumlah_penduduk,satuan,semester,tahun
6069,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,3273190003,PAMOYANAN,32.73.06,CICENDO,32.73.06.1005,PAMOYANAN,KEPERCAYAAN,0,ORANG,1,2020
6070,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,3273050004,PANJUNAN,32.73.10,ASTANA ANYAR,32.73.10.1004,PANJUNAN,ISLAM,6280,ORANG,1,2020
6071,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,3273050004,PANJUNAN,32.73.10,ASTANA ANYAR,32.73.10.1004,PANJUNAN,KRISTEN,928,ORANG,1,2020
6072,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,3273050004,PANJUNAN,32.73.10,ASTANA ANYAR,32.73.10.1004,PANJUNAN,KATHOLIK,249,ORANG,1,2020
6073,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,3273050004,PANJUNAN,32.73.10,ASTANA ANYAR,32.73.10.1004,PANJUNAN,HINDU,0,ORANG,1,2020
6074,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,3273050004,PANJUNAN,32.73.10,ASTANA ANYAR,32.73.10.1004,PANJUNAN,BUDHA,174,ORANG,1,2020
6075,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,3273050004,PANJUNAN,32.73.10,ASTANA ANYAR,32.73.10.1004,PANJUNAN,KONGHUCU,0,ORANG,1,2020
6076,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,3273050004,PANJUNAN,32.73.10,ASTANA ANYAR,32.73.10.1004,PANJUNAN,KEPERCAYAAN,0,ORANG,1,2020
6077,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,3273120003,PASANGGRAHAN,32.73.26,UJUNGBERUNG,32.73.26.1007,PASANGGRAHAN,ISLAM,19656,ORANG,1,2020
6078,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,3273120003,PASANGGRAHAN,32.73.26,UJUNGBERUNG,32.73.26.1007,PASANGGRAHAN,KRISTEN,195,ORANG,1,2020
6079,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,3273120003,PASANGGRAHAN,32.73.26,UJUNGBERUNG,32.73.26.1007,PASANGGRAHAN,KATHOLIK,46,ORANG,1,2020
6080,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,3273120003,PASANGGRAHAN,32.73.26,UJUNGBERUNG,32.73.26.1007,PASANGGRAHAN,HINDU,8,ORANG,1,2020
6081,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,3273120003,PASANGGRAHAN,32.73.26,UJUNGBERUNG,32.73.26.1007,PASANGGRAHAN,BUDHA,4,ORANG,1,2020
6082,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,3273120003,PASANGGRAHAN,32.73.26,UJUNGBERUNG,32.73.26.1007,PASANGGRAHAN,KONGHUCU,0,ORANG,1,2020
6083,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,3273120003,PASANGGRAHAN,32.73.26,UJUNGBERUNG,32.73.26.1007,PASANGGRAHAN,KEPERCAYAAN,1,ORANG,1,2020
6084,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,3273110003,PASIR BIRU,32.73.25,CIBIRU,32.73.25.1003,PASIR BIRU,ISLAM,15686,ORANG,1,2020
6085,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,3273110003,PASIR BIRU,32.73.25,CIBIRU,32.73.25.1003,PASIR BIRU,KRISTEN,144,ORANG,1,2020
6086,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,3273110003,PASIR BIRU,32.73.25,CIBIRU,32.73.25.1003,PASIR BIRU,KATHOLIK,24,ORANG,1,2020
6087,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,3273110003,PASIR BIRU,32.73.25,CIBIRU,32.73.25.1003,PASIR BIRU,HINDU,5,ORANG,1,2020
6088,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,3273110003,PASIR BIRU,32.73.25,CIBIRU,32.73.25.1003,PASIR BIRU,BUDHA,0,ORANG,1,2020
6089,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,3273110003,PASIR BIRU,32.73.25,CIBIRU,32.73.25.1003,PASIR BIRU,KONGHUCU,0,ORANG,1,2020
6090,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,3273110003,PASIR BIRU,32.73.25,CIBIRU,32.73.25.1003,PASIR BIRU,KEPERCAYAAN,0,ORANG,1,2020
6091,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,3273120007,PASIR ENDAH,32.73.26,UJUNGBERUNG,32.73.26.1003,PASIR ENDAH,ISLAM,16199,ORANG,1,2020
6092,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,3273120007,PASIR ENDAH,32.73.26,UJUNGBERUNG,32.73.26.1003,PASIR ENDAH,KRISTEN,299,ORANG,1,2020
6093,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,3273120007,PASIR ENDAH,32.73.26,UJUNGBERUNG,32.73.26.1003,PASIR ENDAH,KATHOLIK,133,ORANG,1,2020
6094,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,3273120007,PASIR ENDAH,32.73.26,UJUNGBERUNG,32.73.26.1003,PASIR ENDAH,HINDU,32,ORANG,1,2020
6095,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,3273120007,PASIR ENDAH,32.73.26,UJUNGBERUNG,32.73.26.1003,PASIR ENDAH,BUDHA,6,ORANG,1,2020
6096,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,3273120007,PASIR ENDAH,32.73.26,UJUNGBERUNG,32.73.26.1003,PASIR ENDAH,KONGHUCU,0,ORANG,1,2020
6097,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,3273120007,PASIR ENDAH,32.73.26,UJUNGBERUNG,32.73.26.1003,PASIR ENDAH,KEPERCAYAAN,10,ORANG,1,2020
6098,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142004,PASIR IMPUN,32.73.30,MANDALAJATI,32.73.30.1003,PASIR IMPUN,ISLAM,12416,ORANG,1,2020
6099,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142004,PASIR IMPUN,32.73.30,MANDALAJATI,32.73.30.1003,PASIR IMPUN,KRISTEN,224,ORANG,1,2020
6100,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142004,PASIR IMPUN,32.73.30,MANDALAJATI,32.73.30.1003,PASIR IMPUN,KATHOLIK,85,ORANG,1,2020
6101,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142004,PASIR IMPUN,32.73.30,MANDALAJATI,32.73.30.1003,PASIR IMPUN,HINDU,0,ORANG,1,2020
6102,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142004,PASIR IMPUN,32.73.30,MANDALAJATI,32.73.30.1003,PASIR IMPUN,BUDHA,1,ORANG,1,2020
6103,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142004,PASIR IMPUN,32.73.30,MANDALAJATI,32.73.30.1003,PASIR IMPUN,KONGHUCU,0,ORANG,1,2020
6104,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,3273142004,PASIR IMPUN,32.73.30,MANDALAJATI,32.73.30.1003,PASIR IMPUN,KEPERCAYAAN,0,ORANG,1,2020
6105,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,3273190002,PASIRKALIKI,32.73.06,CICENDO,32.73.06.1004,PASIR KALIKI,ISLAM,6763,ORANG,1,2020
6106,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,3273190002,PASIRKALIKI,32.73.06,CICENDO,32.73.06.1004,PASIR KALIKI,KRISTEN,1665,ORANG,1,2020
6107,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,3273190002,PASIRKALIKI,32.73.06,CICENDO,32.73.06.1004,PASIR KALIKI,KATHOLIK,627,ORANG,1,2020
6108,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,3273190002,PASIRKALIKI,32.73.06,CICENDO,32.73.06.1004,PASIR KALIKI,HINDU,3,ORANG,1,2020
6109,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,3273190002,PASIRKALIKI,32.73.06,CICENDO,32.73.06.1004,PASIR KALIKI,BUDHA,217,ORANG,1,2020
6110,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,3273190002,PASIRKALIKI,32.73.06,CICENDO,32.73.06.1004,PASIR KALIKI,KONGHUCU,3,ORANG,1,2020
6111,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,3273190002,PASIRKALIKI,32.73.06,CICENDO,32.73.06.1004,PASIR KALIKI,KEPERCAYAAN,1,ORANG,1,2020
6112,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,3273120004,PASIRJATI,32.73.26,UJUNGBERUNG,32.73.26.1006,PASIRJATI,ISLAM,16785,ORANG,1,2020
6113,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,3273120004,PASIRJATI,32.73.26,UJUNGBERUNG,32.73.26.1006,PASIRJATI,KRISTEN,288,ORANG,1,2020
6114,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,3273120004,PASIRJATI,32.73.26,UJUNGBERUNG,32.73.26.1006,PASIRJATI,KATHOLIK,60,ORANG,1,2020
6115,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,3273120004,PASIRJATI,32.73.26,UJUNGBERUNG,32.73.26.1006,PASIRJATI,HINDU,4,ORANG,1,2020
6116,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,3273120004,PASIRJATI,32.73.26,UJUNGBERUNG,32.73.26.1006,PASIRJATI,BUDHA,0,ORANG,1,2020
6117,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,3273120004,PASIRJATI,32.73.26,UJUNGBERUNG,32.73.26.1006,PASIRJATI,KONGHUCU,0,ORANG,1,2020
6118,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,3273120004,PASIRJATI,32.73.26,UJUNGBERUNG,32.73.26.1006,PASIRJATI,KEPERCAYAAN,0,ORANG,1,2020
6119,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,3273210005,PASIRLAYUNG,32.73.14,CIBEUNYING KIDUL,32.73.14.1006,PASIRLAYUNG,ISLAM,21508,ORANG,1,2020
6120,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,3273210005,PASIRLAYUNG,32.73.14,CIBEUNYING KIDUL,32.73.14.1006,PASIRLAYUNG,KRISTEN,642,ORANG,1,2020
6121,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,3273210005,PASIRLAYUNG,32.73.14,CIBEUNYING KIDUL,32.73.14.1006,PASIRLAYUNG,KATHOLIK,245,ORANG,1,2020
6122,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,3273210005,PASIRLAYUNG,32.73.14,CIBEUNYING KIDUL,32.73.14.1006,PASIRLAYUNG,HINDU,12,ORANG,1,2020
6123,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,3273210005,PASIRLAYUNG,32.73.14,CIBEUNYING KIDUL,32.73.14.1006,PASIRLAYUNG,BUDHA,25,ORANG,1,2020
6124,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,3273210005,PASIRLAYUNG,32.73.14,CIBEUNYING KIDUL,32.73.14.1006,PASIRLAYUNG,KONGHUCU,0,ORANG,1,2020
6125,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,3273210005,PASIRLAYUNG,32.73.14,CIBEUNYING KIDUL,32.73.14.1006,PASIRLAYUNG,KEPERCAYAAN,3,ORANG,1,2020
6126,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,3273060002,PASIRLUYU,32.73.11,REGOL,32.73.11.1007,PASIRLUYU,ISLAM,15925,ORANG,1,2020
6127,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,3273060002,PASIRLUYU,32.73.11,REGOL,32.73.11.1007,PASIRLUYU,KRISTEN,599,ORANG,1,2020
6128,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,3273060002,PASIRLUYU,32.73.11,REGOL,32.73.11.1007,PASIRLUYU,KATHOLIK,319,ORANG,1,2020
6129,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,3273060002,PASIRLUYU,32.73.11,REGOL,32.73.11.1007,PASIRLUYU,HINDU,6,ORANG,1,2020
6130,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,3273060002,PASIRLUYU,32.73.11,REGOL,32.73.11.1007,PASIRLUYU,BUDHA,61,ORANG,1,2020
6131,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,3273060002,PASIRLUYU,32.73.11,REGOL,32.73.11.1007,PASIRLUYU,KONGHUCU,0,ORANG,1,2020
6132,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,3273060002,PASIRLUYU,32.73.11,REGOL,32.73.11.1007,PASIRLUYU,KEPERCAYAAN,3,ORANG,1,2020
6133,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,3273120005,PASIR WANGI,32.73.26,UJUNGBERUNG,32.73.26.1005,PASIRWANGI,ISLAM,16091,ORANG,1,2020
6134,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,3273120005,PASIR WANGI,32.73.26,UJUNGBERUNG,32.73.26.1005,PASIRWANGI,KRISTEN,255,ORANG,1,2020
6135,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,3273120005,PASIR WANGI,32.73.26,UJUNGBERUNG,32.73.26.1005,PASIRWANGI,KATHOLIK,119,ORANG,1,2020
6136,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,3273120005,PASIR WANGI,32.73.26,UJUNGBERUNG,32.73.26.1005,PASIRWANGI,HINDU,7,ORANG,1,2020
6137,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,3273120005,PASIR WANGI,32.73.26,UJUNGBERUNG,32.73.26.1005,PASIRWANGI,BUDHA,1,ORANG,1,2020
6138,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,3273120005,PASIR WANGI,32.73.26,UJUNGBERUNG,32.73.26.1005,PASIRWANGI,KONGHUCU,0,ORANG,1,2020
6139,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,3273120005,PASIR WANGI,32.73.26,UJUNGBERUNG,32.73.26.1005,PASIRWANGI,KEPERCAYAAN,0,ORANG,1,2020
6140,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,3273240005,PASTEUR,32.73.07,SUKAJADI,32.73.07.1001,PASTEUR,ISLAM,16335,ORANG,1,2020
6141,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,3273240005,PASTEUR,32.73.07,SUKAJADI,32.73.07.1001,PASTEUR,KRISTEN,1298,ORANG,1,2020
6142,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,3273240005,PASTEUR,32.73.07,SUKAJADI,32.73.07.1001,PASTEUR,KATHOLIK,484,ORANG,1,2020
6143,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,3273240005,PASTEUR,32.73.07,SUKAJADI,32.73.07.1001,PASTEUR,HINDU,9,ORANG,1,2020
6144,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,3273240005,PASTEUR,32.73.07,SUKAJADI,32.73.07.1001,PASTEUR,BUDHA,116,ORANG,1,2020
6145,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,3273240005,PASTEUR,32.73.07,SUKAJADI,32.73.07.1001,PASTEUR,KONGHUCU,2,ORANG,1,2020
6146,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,3273240005,PASTEUR,32.73.07,SUKAJADI,32.73.07.1001,PASTEUR,KEPERCAYAAN,0,ORANG,1,2020
6147,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,3273050002,PELINDUNG HEWAN,32.73.10,ASTANA ANYAR,32.73.10.1006,PELINDUNG HEWAN,ISLAM,18396,ORANG,1,2020
6148,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,3273050002,PELINDUNG HEWAN,32.73.10,ASTANA ANYAR,32.73.10.1006,PELINDUNG HEWAN,KRISTEN,1372,ORANG,1,2020
6149,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,3273050002,PELINDUNG HEWAN,32.73.10,ASTANA ANYAR,32.73.10.1006,PELINDUNG HEWAN,KATHOLIK,469,ORANG,1,2020
6150,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,3273050002,PELINDUNG HEWAN,32.73.10,ASTANA ANYAR,32.73.10.1006,PELINDUNG HEWAN,HINDU,0,ORANG,1,2020
6151,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,3273050002,PELINDUNG HEWAN,32.73.10,ASTANA ANYAR,32.73.10.1006,PELINDUNG HEWAN,BUDHA,152,ORANG,1,2020
6152,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,3273050002,PELINDUNG HEWAN,32.73.10,ASTANA ANYAR,32.73.10.1006,PELINDUNG HEWAN,KONGHUCU,1,ORANG,1,2020
6153,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,3273050002,PELINDUNG HEWAN,32.73.10,ASTANA ANYAR,32.73.10.1006,PELINDUNG HEWAN,KEPERCAYAAN,1,ORANG,1,2020
6154,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,3273060006,PUNGKUR,32.73.11,REGOL,32.73.11.1003,PUNGKUR,ISLAM,5484,ORANG,1,2020
6155,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,3273060006,PUNGKUR,32.73.11,REGOL,32.73.11.1003,PUNGKUR,KRISTEN,1204,ORANG,1,2020
6156,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,3273060006,PUNGKUR,32.73.11,REGOL,32.73.11.1003,PUNGKUR,KATHOLIK,606,ORANG,1,2020
6157,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,3273060006,PUNGKUR,32.73.11,REGOL,32.73.11.1003,PUNGKUR,HINDU,15,ORANG,1,2020
6158,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,3273060006,PUNGKUR,32.73.11,REGOL,32.73.11.1003,PUNGKUR,BUDHA,194,ORANG,1,2020
6159,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,3273060006,PUNGKUR,32.73.11,REGOL,32.73.11.1003,PUNGKUR,KONGHUCU,3,ORANG,1,2020
6160,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,3273060006,PUNGKUR,32.73.11,REGOL,32.73.11.1003,PUNGKUR,KEPERCAYAAN,1,ORANG,1,2020
6161,32,JAWA BARAT,3273,KOTA BANDUNG,3273101,GEDEBAGE,3273101001,RANCABOLANG,32.73.27,GEDEBAGE,32.73.27.1003,RANCABOLANG,ISLAM,10133,ORANG,1,2020
6162,32,JAWA BARAT,3273,KOTA BANDUNG,3273101,GEDEBAGE,3273101001,RANCABOLANG,32.73.27,GEDEBAGE,32.73.27.1003,RANCABOLANG,KRISTEN,254,ORANG,1,2020
6163,32,JAWA BARAT,3273,KOTA BANDUNG,3273101,GEDEBAGE,3273101001,RANCABOLANG,32.73.27,GEDEBAGE,32.73.27.1003,RANCABOLANG,KATHOLIK,135,ORANG,1,2020
6164,32,JAWA BARAT,3273,KOTA BANDUNG,3273101,GEDEBAGE,3273101001,RANCABOLANG,32.73.27,GEDEBAGE,32.73.27.1003,RANCABOLANG,HINDU,5,ORANG,1,2020
6165,32,JAWA BARAT,3273,KOTA BANDUNG,3273101,GEDEBAGE,3273101001,RANCABOLANG,32.73.27,GEDEBAGE,32.73.27.1003,RANCABOLANG,BUDHA,57,ORANG,1,2020
6166,32,JAWA BARAT,3273,KOTA BANDUNG,3273101,GEDEBAGE,3273101001,RANCABOLANG,32.73.27,GEDEBAGE,32.73.27.1003,RANCABOLANG,KONGHUCU,3,ORANG,1,2020
6167,32,JAWA BARAT,3273,KOTA BANDUNG,3273101,GEDEBAGE,3273101001,RANCABOLANG,32.73.27,GEDEBAGE,32.73.27.1003,RANCABOLANG,KEPERCAYAAN,0,ORANG,1,2020
6168,32,JAWA BARAT,3273,KOTA BANDUNG,3273101,GEDEBAGE,3273101002,RANCANUMPANG,32.73.27,GEDEBAGE,32.73.27.1004,RANCANUMPANG,ISLAM,4853,ORANG,1,2020
6169,32,JAWA BARAT,3273,KOTA BANDUNG,3273101,GEDEBAGE,3273101002,RANCANUMPANG,32.73.27,GEDEBAGE,32.73.27.1004,RANCANUMPANG,KRISTEN,145,ORANG,1,2020
6170,32,JAWA BARAT,3273,KOTA BANDUNG,3273101,GEDEBAGE,3273101002,RANCANUMPANG,32.73.27,GEDEBAGE,32.73.27.1004,RANCANUMPANG,KATHOLIK,24,ORANG,1,2020
6171,32,JAWA BARAT,3273,KOTA BANDUNG,3273101,GEDEBAGE,3273101002,RANCANUMPANG,32.73.27,GEDEBAGE,32.73.27.1004,RANCANUMPANG,HINDU,4,ORANG,1,2020
6172,32,JAWA BARAT,3273,KOTA BANDUNG,3273101,GEDEBAGE,3273101002,RANCANUMPANG,32.73.27,GEDEBAGE,32.73.27.1004,RANCANUMPANG,BUDHA,6,ORANG,1,2020
6173,32,JAWA BARAT,3273,KOTA BANDUNG,3273101,GEDEBAGE,3273101002,RANCANUMPANG,32.73.27,GEDEBAGE,32.73.27.1004,RANCANUMPANG,KONGHUCU,0,ORANG,1,2020
6174,32,JAWA BARAT,3273,KOTA BANDUNG,3273101,GEDEBAGE,3273101002,RANCANUMPANG,32.73.27,GEDEBAGE,32.73.27.1004,RANCANUMPANG,KEPERCAYAAN,0,ORANG,1,2020
6175,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,3273230004,SADANG SERANG,32.73.02,COBLONG,32.73.02.1003,SADANGSERANG,ISLAM,25501,ORANG,1,2020
6176,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,3273230004,SADANG SERANG,32.73.02,COBLONG,32.73.02.1003,SADANGSERANG,KRISTEN,518,ORANG,1,2020
6177,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,3273230004,SADANG SERANG,32.73.02,COBLONG,32.73.02.1003,SADANGSERANG,KATHOLIK,347,ORANG,1,2020
6178,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,3273230004,SADANG SERANG,32.73.02,COBLONG,32.73.02.1003,SADANGSERANG,HINDU,12,ORANG,1,2020
6179,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,3273230004,SADANG SERANG,32.73.02,COBLONG,32.73.02.1003,SADANGSERANG,BUDHA,11,ORANG,1,2020
6180,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,3273230004,SADANG SERANG,32.73.02,COBLONG,32.73.02.1003,SADANGSERANG,KONGHUCU,0,ORANG,1,2020
6181,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,3273230004,SADANG SERANG,32.73.02,COBLONG,32.73.02.1003,SADANGSERANG,KEPERCAYAAN,0,ORANG,1,2020
6182,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,3273160006,SAMOJA,32.73.12,BATUNUNGGAL,32.73.12.1007,SAMOJA,ISLAM,12703,ORANG,1,2020
6183,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,3273160006,SAMOJA,32.73.12,BATUNUNGGAL,32.73.12.1007,SAMOJA,KRISTEN,440,ORANG,1,2020
6184,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,3273160006,SAMOJA,32.73.12,BATUNUNGGAL,32.73.12.1007,SAMOJA,KATHOLIK,174,ORANG,1,2020
6185,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,3273160006,SAMOJA,32.73.12,BATUNUNGGAL,32.73.12.1007,SAMOJA,HINDU,2,ORANG,1,2020
6186,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,3273160006,SAMOJA,32.73.12,BATUNUNGGAL,32.73.12.1007,SAMOJA,BUDHA,26,ORANG,1,2020
6187,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,3273160006,SAMOJA,32.73.12,BATUNUNGGAL,32.73.12.1007,SAMOJA,KONGHUCU,0,ORANG,1,2020
6188,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,3273160006,SAMOJA,32.73.12,BATUNUNGGAL,32.73.12.1007,SAMOJA,KEPERCAYAAN,0,ORANG,1,2020
6189,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,3273250001,SARIJADI,32.73.01,SUKASARI,32.73.01.1004,SARIJADI,ISLAM,24679,ORANG,1,2020
6190,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,3273250001,SARIJADI,32.73.01,SUKASARI,32.73.01.1004,SARIJADI,KRISTEN,2031,ORANG,1,2020
6191,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,3273250001,SARIJADI,32.73.01,SUKASARI,32.73.01.1004,SARIJADI,KATHOLIK,531,ORANG,1,2020
6192,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,3273250001,SARIJADI,32.73.01,SUKASARI,32.73.01.1004,SARIJADI,HINDU,39,ORANG,1,2020
6193,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,3273250001,SARIJADI,32.73.01,SUKASARI,32.73.01.1004,SARIJADI,BUDHA,30,ORANG,1,2020
6194,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,3273250001,SARIJADI,32.73.01,SUKASARI,32.73.01.1004,SARIJADI,KONGHUCU,1,ORANG,1,2020
6195,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,3273250001,SARIJADI,32.73.01,SUKASARI,32.73.01.1004,SARIJADI,KEPERCAYAAN,3,ORANG,1,2020
6196,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,3273090003,SEKEJATI,32.73.22,BUAHBATU,32.73.22.1001,SEKEJATI,ISLAM,23910,ORANG,1,2020
